image_id,difficulty,metodo,campo,valor_predito,valor_esperado,acerto_exato,cer,acuracia_caractere,falha_execucao,tempo_ms
easy_09,easy,multimodal_vision,grau_ip,IP66,IP66,True,0.0,1.0,False,
easy_09,easy,multimodal_vision,data_fab,06/2024,06/2024,True,0.0,1.0,False,
easy_09,easy,multimodal_vision,cod_equipamento,EQ-2024-2133,EQ-2024-2133,True,0.0,1.0,False,
easy_09,easy,tesseract,fabricante,Weg Motores,Weg Motores,True,0.0,1.0,False,2145.3
easy_09,easy,tesseract,modelo,ALTIVAR 31,ALTIVAR 31,True,0.0,1.0,False,2145.3
easy_09,easy,tesseract,num_serie,SN-2024-17592,SN-2024-17592,True,0.0,1.0,False,2145.3
easy_09,easy,tesseract,tensao,380/660 V,380/660 V,True,0.0,1.0,False,2145.3
easy_09,easy,tesseract,corrente,9.2/5.3 A,9.2/5.3 A,True,0.0,1.0,False,2145.3
easy_09,easy,tesseract,potencia,11 kW,11 kW,True,0.0,1.0,False,2145.3
easy_09,easy,tesseract,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,2145.3
easy_09,easy,tesseract,grau_ip,IP66,IP66,True,0.0,1.0,False,2145.3
easy_09,easy,tesseract,data_fab,06/2024,06/2024,True,0.0,1.0,False,2145.3
easy_09,easy,tesseract,cod_equipamento,EQ-2024-2133,EQ-2024-2133,True,0.0,1.0,False,2145.3
medium_00,medium,easyocr,fabricante,Grundfos,Grundfos,True,0.0,1.0,False,644.0
medium_00,medium,easyocr,modelo,,ALTIVAR 31,False,1.0,0.0,False,644.0
medium_00,medium,easyocr,num_serie,,SN-2023-80686,False,1.0,0.0,False,644.0
medium_00,medium,easyocr,tensao,,380/660 V,False,1.0,0.0,False,644.0
medium_00,medium,easyocr,corrente,,12.8/7.4 A,False,1.0,0.0,False,644.0
medium_00,medium,easyocr,potencia,,2.2 kW,False,1.0,0.0,False,644.0
medium_00,medium,easyocr,frequencia,,60 Hz,False,1.0,0.0,False,644.0
medium_00,medium,easyocr,grau_ip,,IP66,False,1.0,0.0,False,644.0
medium_00,medium,easyocr,data_fab,,10/2023,False,1.0,0.0,False,644.0
medium_00,medium,easyocr,cod_equipamento,,EQ-2023-9479,False,1.0,0.0,False,644.0
medium_00,medium,multimodal_vision,fabricante,Grundfos,Grundfos,True,0.0,1.0,False,
medium_00,medium,multimodal_vision,modelo,ALTIVAR 31,ALTIVAR 31,True,0.0,1.0,False,
medium_00,medium,multimodal_vision,num_serie,SN-2023-80686,SN-2023-80686,True,0.0,1.0,False,
medium_00,medium,multimodal_vision,tensao,380/660 V,380/660 V,True,0.0,1.0,False,
medium_00,medium,multimodal_vision,corrente,12.8/7.4 A,12.8/7.4 A,True,0.0,1.0,False,
medium_00,medium,multimodal_vision,potencia,2.2 kW,2.2 kW,True,0.0,1.0,False,
medium_00,medium,multimodal_vision,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,
medium_00,medium,multimodal_vision,grau_ip,IP66,IP66,True,0.0,1.0,False,
medium_00,medium,multimodal_vision,data_fab,10/2023,10/2023,True,0.0,1.0,False,
medium_00,medium,multimodal_vision,cod_equipamento,EQ-2023-9479,EQ-2023-9479,True,0.0,1.0,False,
medium_00,medium,tesseract,fabricante,,Grundfos,False,1.0,0.0,False,2152.4
medium_00,medium,tesseract,modelo,,ALTIVAR 31,False,1.0,0.0,False,2152.4
medium_00,medium,tesseract,num_serie,SN-2023-80686,SN-2023-80686,True,0.0,1.0,False,2152.4
medium_00,medium,tesseract,tensao,,380/660 V,False,1.0,0.0,False,2152.4
medium_00,medium,tesseract,corrente,,12.8/7.4 A,False,1.0,0.0,False,2152.4
medium_00,medium,tesseract,potencia,,2.2 kW,False,1.0,0.0,False,2152.4
medium_00,medium,tesseract,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,2152.4
medium_00,medium,tesseract,grau_ip,,IP66,False,1.0,0.0,False,2152.4
medium_00,medium,tesseract,data_fab,10/2023,10/2023,True,0.0,1.0,False,2152.4
medium_00,medium,tesseract,cod_equipamento,,EQ-2023-9479,False,1.0,0.0,False,2152.4
medium_01,medium,easyocr,fabricante,,WEG Equipamentos,False,1.0,0.0,False,675.7
medium_01,medium,easyocr,modelo,,M2BAX 132,False,1.0,0.0,False,675.7
medium_01,medium,easyocr,num_serie,,SN-2019-92719,False,1.0,0.0,False,675.7
medium_01,medium,easyocr,tensao,,220/380 V,False,1.0,0.0,False,675.7
medium_01,medium,easyocr,corrente,,45.2/26.1 A,False,1.0,0.0,False,675.7
medium_01,medium,easyocr,potencia,,11 kW,False,1.0,0.0,False,675.7
medium_01,medium,easyocr,frequencia,,50 Hz,False,1.0,0.0,False,675.7
medium_01,medium,easyocr,grau_ip,,IP65,False,1.0,0.0,False,675.7
medium_01,medium,easyocr,data_fab,,04/2019,False,1.0,0.0,False,675.7
medium_01,medium,easyocr,cod_equipamento,,EQ-2019-2160,False,1.0,0.0,False,675.7
medium_01,medium,multimodal_vision,fabricante,WEG Equipamentos,WEG Equipamentos,True,0.0,1.0,False,
medium_01,medium,multimodal_vision,modelo,M2BAX 132,M2BAX 132,True,0.0,1.0,False,
medium_01,medium,multimodal_vision,num_serie,SN-2019-92719,SN-2019-92719,True,0.0,1.0,False,
medium_01,medium,multimodal_vision,tensao,220/380 V,220/380 V,True,0.0,1.0,False,
medium_01,medium,multimodal_vision,corrente,45.2/26.1 A,45.2/26.1 A,True,0.0,1.0,False,
medium_01,medium,multimodal_vision,potencia,11 kW,11 kW,True,0.0,1.0,False,
medium_01,medium,multimodal_vision,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,
medium_01,medium,multimodal_vision,grau_ip,IP65,IP65,True,0.0,1.0,False,
medium_01,medium,multimodal_vision,data_fab,04/2019,04/2019,True,0.0,1.0,False,
medium_01,medium,multimodal_vision,cod_equipamento,EQ-2019-2160,EQ-2019-2160,True,0.0,1.0,False,
medium_01,medium,tesseract,fabricante,WEG Equipamentos,WEG Equipamentos,True,0.0,1.0,False,2148.6
medium_01,medium,tesseract,modelo,M2BAX 132,M2BAX 132,True,0.0,1.0,False,2148.6
medium_01,medium,tesseract,num_serie,SN-2019-92719,SN-2019-92719,True,0.0,1.0,False,2148.6
medium_01,medium,tesseract,tensao,,220/380 V,False,1.0,0.0,False,2148.6
medium_01,medium,tesseract,corrente,,45.2/26.1 A,False,1.0,0.0,False,2148.6
medium_01,medium,tesseract,potencia,,11 kW,False,1.0,0.0,False,2148.6
medium_01,medium,tesseract,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,2148.6
medium_01,medium,tesseract,grau_ip,,IP65,False,1.0,0.0,False,2148.6
medium_01,medium,tesseract,data_fab,04/2019,04/2019,True,0.0,1.0,False,2148.6
medium_01,medium,tesseract,cod_equipamento,,EQ-2019-2160,False,1.0,0.0,False,2148.6
medium_02,medium,easyocr,fabricante,,Grundfos,False,1.0,0.0,False,1150.2
medium_02,medium,easyocr,modelo,,ALTIVAR 31,False,1.0,0.0,False,1150.2
medium_02,medium,easyocr,num_serie,SN-2022-27263,SN-2022-22363,False,0.15384615384615385,0.8461538461538461,False,1150.2
medium_02,medium,easyocr,tensao,,220/380 V,False,1.0,0.0,False,1150.2
medium_02,medium,easyocr,corrente,,68.0/39.3 A,False,1.0,0.0,False,1150.2
medium_02,medium,easyocr,potencia,,4 kW,False,1.0,0.0,False,1150.2
medium_02,medium,easyocr,frequencia,,60 Hz,False,1.0,0.0,False,1150.2
medium_02,medium,easyocr,grau_ip,,IP66,False,1.0,0.0,False,1150.2
medium_02,medium,easyocr,data_fab,,08/2022,False,1.0,0.0,False,1150.2
medium_02,medium,easyocr,cod_equipamento,EQ-2022-8851,EQ-2022-8651,False,0.08333333333333333,0.9166666666666666,False,1150.2
medium_02,medium,multimodal_vision,fabricante,Grundfos,Grundfos,True,0.0,1.0,False,
medium_02,medium,multimodal_vision,modelo,ALTIVAR 31,ALTIVAR 31,True,0.0,1.0,False,
medium_02,medium,multimodal_vision,num_serie,SN-2022-22363,SN-2022-22363,True,0.0,1.0,False,
medium_02,medium,multimodal_vision,tensao,220/380 V,220/380 V,True,0.0,1.0,False,
medium_02,medium,multimodal_vision,corrente,68.0/39.3 A,68.0/39.3 A,True,0.0,1.0,False,
medium_02,medium,multimodal_vision,potencia,4 kW,4 kW,True,0.0,1.0,False,
medium_02,medium,multimodal_vision,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,
medium_02,medium,multimodal_vision,grau_ip,IP66,IP66,True,0.0,1.0,False,
medium_02,medium,multimodal_vision,data_fab,08/2022,08/2022,True,0.0,1.0,False,
medium_02,medium,multimodal_vision,cod_equipamento,EQ-2022-8651,EQ-2022-8651,True,0.0,1.0,False,
medium_02,medium,tesseract,fabricante,Grundfos,Grundfos,True,0.0,1.0,False,2267.0
medium_02,medium,tesseract,modelo,ALTIVAR 31,ALTIVAR 31,True,0.0,1.0,False,2267.0
medium_02,medium,tesseract,num_serie,SN-2022-22363,SN-2022-22363,True,0.0,1.0,False,2267.0
medium_02,medium,tesseract,tensao,220/380 V,220/380 V,True,0.0,1.0,False,2267.0
medium_02,medium,tesseract,corrente,68.0/39.3 A,68.0/39.3 A,True,0.0,1.0,False,2267.0
medium_02,medium,tesseract,potencia,4 kW,4 kW,True,0.0,1.0,False,2267.0
medium_02,medium,tesseract,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,2267.0
medium_02,medium,tesseract,grau_ip,,IP66,False,1.0,0.0,False,2267.0
medium_02,medium,tesseract,data_fab,08/2022,08/2022,True,0.0,1.0,False,2267.0
medium_02,medium,tesseract,cod_equipamento,EQ-2022-8651,EQ-2022-8651,True,0.0,1.0,False,2267.0
medium_03,medium,easyocr,fabricante,,Parker Hannifin,False,1.0,0.0,False,725.8
medium_03,medium,easyocr,modelo,,FC102-22kW,False,1.0,0.0,False,725.8
medium_03,medium,easyocr,num_serie,,SN-2013-28373,False,1.0,0.0,False,725.8
medium_03,medium,easyocr,tensao,,127/220 V,False,1.0,0.0,False,725.8
medium_03,medium,easyocr,corrente,,45.2/26.1 A,False,1.0,0.0,False,725.8
medium_03,medium,easyocr,potencia,,37 kW,False,1.0,0.0,False,725.8
medium_03,medium,easyocr,frequencia,,60 Hz,False,1.0,0.0,False,725.8
medium_03,medium,easyocr,grau_ip,,IP55,False,1.0,0.0,False,725.8
medium_03,medium,easyocr,data_fab,,04/2013,False,1.0,0.0,False,725.8
medium_03,medium,easyocr,cod_equipamento,,EQ-2013-2235,False,1.0,0.0,False,725.8
medium_03,medium,multimodal_vision,fabricante,Parker Hannifin,Parker Hannifin,True,0.0,1.0,False,
medium_03,medium,multimodal_vision,modelo,FC102-22kW,FC102-22kW,True,0.0,1.0,False,
medium_03,medium,multimodal_vision,num_serie,SN-2013-28373,SN-2013-28373,True,0.0,1.0,False,
medium_03,medium,multimodal_vision,tensao,127/220 V,127/220 V,True,0.0,1.0,False,
medium_03,medium,multimodal_vision,corrente,45.2/26.1 A,45.2/26.1 A,True,0.0,1.0,False,
medium_03,medium,multimodal_vision,potencia,37 kW,37 kW,True,0.0,1.0,False,
medium_03,medium,multimodal_vision,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,
medium_03,medium,multimodal_vision,grau_ip,IP55,IP55,True,0.0,1.0,False,
medium_03,medium,multimodal_vision,data_fab,04/2013,04/2013,True,0.0,1.0,False,
medium_03,medium,multimodal_vision,cod_equipamento,EQ-2013-2235,EQ-2013-2235,True,0.0,1.0,False,
medium_03,medium,tesseract,fabricante,Parker Hannifin,Parker Hannifin,True,0.0,1.0,False,1895.5
medium_03,medium,tesseract,modelo,,FC102-22kW,False,1.0,0.0,False,1895.5
medium_03,medium,tesseract,num_serie,SN-2013-28373,SN-2013-28373,True,0.0,1.0,False,1895.5
medium_03,medium,tesseract,tensao,,127/220 V,False,1.0,0.0,False,1895.5
medium_03,medium,tesseract,corrente,,45.2/26.1 A,False,1.0,0.0,False,1895.5
medium_03,medium,tesseract,potencia,,37 kW,False,1.0,0.0,False,1895.5
medium_03,medium,tesseract,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,1895.5
medium_03,medium,tesseract,grau_ip,,IP55,False,1.0,0.0,False,1895.5
medium_03,medium,tesseract,data_fab,04/2013,04/2013,True,0.0,1.0,False,1895.5
medium_03,medium,tesseract,cod_equipamento,,EQ-2013-2235,False,1.0,0.0,False,1895.5
medium_04,medium,easyocr,fabricante,Danfoss Brasil,Danfoss Brasil,True,0.0,1.0,False,1670.1
medium_04,medium,easyocr,modelo,ALTIVAR 31,ALTIVAR 31,True,0.0,1.0,False,1670.1
medium_04,medium,easyocr,num_serie,SN-2016-62565,SN-2016-62565,True,0.0,1.0,False,1670.1
medium_04,medium,easyocr,tensao,,220/380 V,False,1.0,0.0,False,1670.1
medium_04,medium,easyocr,corrente,,45.2/26.1 A,False,1.0,0.0,False,1670.1
medium_04,medium,easyocr,potencia,2 kW,2.2 kW,False,0.3333333333333333,0.6666666666666667,False,1670.1
medium_04,medium,easyocr,frequencia,,50 Hz,False,1.0,0.0,False,1670.1
medium_04,medium,easyocr,grau_ip,,IP66,False,1.0,0.0,False,1670.1
medium_04,medium,easyocr,data_fab,,08/2016,False,1.0,0.0,False,1670.1
medium_04,medium,easyocr,cod_equipamento,,EQ-2016-5345,False,1.0,0.0,False,1670.1
medium_04,medium,multimodal_vision,fabricante,Danfoss Brasil,Danfoss Brasil,True,0.0,1.0,False,
medium_04,medium,multimodal_vision,modelo,ALTIVAR 31,ALTIVAR 31,True,0.0,1.0,False,
medium_04,medium,multimodal_vision,num_serie,SN-2016-62565,SN-2016-62565,True,0.0,1.0,False,
medium_04,medium,multimodal_vision,tensao,220/380 V,220/380 V,True,0.0,1.0,False,
medium_04,medium,multimodal_vision,corrente,45.2/26.1 A,45.2/26.1 A,True,0.0,1.0,False,
medium_04,medium,multimodal_vision,potencia,2.2 kW,2.2 kW,True,0.0,1.0,False,
medium_04,medium,multimodal_vision,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,
medium_04,medium,multimodal_vision,grau_ip,IP66,IP66,True,0.0,1.0,False,
medium_04,medium,multimodal_vision,data_fab,08/2016,08/2016,True,0.0,1.0,False,
medium_04,medium,multimodal_vision,cod_equipamento,EQ-2016-5345,EQ-2016-5345,True,0.0,1.0,False,
medium_04,medium,tesseract,fabricante,Danfoss Brasil,Danfoss Brasil,True,0.0,1.0,False,2595.6
medium_04,medium,tesseract,modelo,,ALTIVAR 31,False,1.0,0.0,False,2595.6
medium_04,medium,tesseract,num_serie,SN-2016-62565,SN-2016-62565,True,0.0,1.0,False,2595.6
medium_04,medium,tesseract,tensao,,220/380 V,False,1.0,0.0,False,2595.6
medium_04,medium,tesseract,corrente,45.2/26.1 A,45.2/26.1 A,True,0.0,1.0,False,2595.6
medium_04,medium,tesseract,potencia,,2.2 kW,False,1.0,0.0,False,2595.6
medium_04,medium,tesseract,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,2595.6
medium_04,medium,tesseract,grau_ip,,IP66,False,1.0,0.0,False,2595.6
medium_04,medium,tesseract,data_fab,08/2016,08/2016,True,0.0,1.0,False,2595.6
medium_04,medium,tesseract,cod_equipamento,,EQ-2016-5345,False,1.0,0.0,False,2595.6
medium_05,medium,easyocr,fabricante,,Parker Hannifin,False,1.0,0.0,False,4206.2
medium_05,medium,easyocr,modelo,,W22 160M,False,1.0,0.0,False,4206.2
medium_05,medium,easyocr,num_serie,,SN-2010-51104,False,1.0,0.0,False,4206.2
medium_05,medium,easyocr,tensao,,220/380 V,False,1.0,0.0,False,4206.2
medium_05,medium,easyocr,corrente,,28.4/16.4 A,False,1.0,0.0,False,4206.2
medium_05,medium,easyocr,potencia,,55 kW,False,1.0,0.0,False,4206.2
medium_05,medium,easyocr,frequencia,,50 Hz,False,1.0,0.0,False,4206.2
medium_05,medium,easyocr,grau_ip,,IP54,False,1.0,0.0,False,4206.2
medium_05,medium,easyocr,data_fab,,10/2010,False,1.0,0.0,False,4206.2
medium_05,medium,easyocr,cod_equipamento,,EQ-2010-9320,False,1.0,0.0,False,4206.2
medium_05,medium,multimodal_vision,fabricante,Parker Hannifin,Parker Hannifin,True,0.0,1.0,False,
medium_05,medium,multimodal_vision,modelo,W22 160M,W22 160M,True,0.0,1.0,False,
medium_05,medium,multimodal_vision,num_serie,SN-2010-51104,SN-2010-51104,True,0.0,1.0,False,
medium_05,medium,multimodal_vision,tensao,220/380 V,220/380 V,True,0.0,1.0,False,
medium_05,medium,multimodal_vision,corrente,28.4/16.4 A,28.4/16.4 A,True,0.0,1.0,False,
medium_05,medium,multimodal_vision,potencia,55 kW,55 kW,True,0.0,1.0,False,
medium_05,medium,multimodal_vision,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,
medium_05,medium,multimodal_vision,grau_ip,IP54,IP54,True,0.0,1.0,False,
medium_05,medium,multimodal_vision,data_fab,10/2010,10/2010,True,0.0,1.0,False,
medium_05,medium,multimodal_vision,cod_equipamento,EQ-2010-9320,EQ-2010-9320,True,0.0,1.0,False,
medium_05,medium,tesseract,fabricante,Parker Hannifin,Parker Hannifin,True,0.0,1.0,False,2339.3
medium_05,medium,tesseract,modelo,W22 160M,W22 160M,True,0.0,1.0,False,2339.3
medium_05,medium,tesseract,num_serie,,SN-2010-51104,False,1.0,0.0,False,2339.3
medium_05,medium,tesseract,tensao,,220/380 V,False,1.0,0.0,False,2339.3
medium_05,medium,tesseract,corrente,,28.4/16.4 A,False,1.0,0.0,False,2339.3
medium_05,medium,tesseract,potencia,,55 kW,False,1.0,0.0,False,2339.3
medium_05,medium,tesseract,frequencia,,50 Hz,False,1.0,0.0,False,2339.3
medium_05,medium,tesseract,grau_ip,,IP54,False,1.0,0.0,False,2339.3
medium_05,medium,tesseract,data_fab,,10/2010,False,1.0,0.0,False,2339.3
medium_05,medium,tesseract,cod_equipamento,,EQ-2010-9320,False,1.0,0.0,False,2339.3
medium_06,medium,easyocr,fabricante,,Schneider Electric,False,1.0,0.0,False,785.0
medium_06,medium,easyocr,modelo,,INDRAMAT,False,1.0,0.0,False,785.0
medium_06,medium,easyocr,num_serie,,SN-2011-87924,False,1.0,0.0,False,785.0
medium_06,medium,easyocr,tensao,,220/380 V,False,1.0,0.0,False,785.0
medium_06,medium,easyocr,corrente,,9.2/5.3 A,False,1.0,0.0,False,785.0
medium_06,medium,easyocr,potencia,,11 kW,False,1.0,0.0,False,785.0
medium_06,medium,easyocr,frequencia,,60 Hz,False,1.0,0.0,False,785.0
medium_06,medium,easyocr,grau_ip,,IP44,False,1.0,0.0,False,785.0
medium_06,medium,easyocr,data_fab,,10/2011,False,1.0,0.0,False,785.0
medium_06,medium,easyocr,cod_equipamento,,EQ-2011-9565,False,1.0,0.0,False,785.0
medium_06,medium,multimodal_vision,fabricante,Schneider Electric,Schneider Electric,True,0.0,1.0,False,
medium_06,medium,multimodal_vision,modelo,INDRAMAT,INDRAMAT,True,0.0,1.0,False,
medium_06,medium,multimodal_vision,num_serie,SN-2011-87924,SN-2011-87924,True,0.0,1.0,False,
medium_06,medium,multimodal_vision,tensao,220/380 V,220/380 V,True,0.0,1.0,False,
medium_06,medium,multimodal_vision,corrente,9.2/5.3 A,9.2/5.3 A,True,0.0,1.0,False,
medium_06,medium,multimodal_vision,potencia,11 kW,11 kW,True,0.0,1.0,False,
medium_06,medium,multimodal_vision,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,
medium_06,medium,multimodal_vision,grau_ip,IP44,IP44,True,0.0,1.0,False,
medium_06,medium,multimodal_vision,data_fab,10/2011,10/2011,True,0.0,1.0,False,
medium_06,medium,multimodal_vision,cod_equipamento,EQ-2011-9565,EQ-2011-9565,True,0.0,1.0,False,
medium_06,medium,tesseract,fabricante,,Schneider Electric,False,1.0,0.0,False,2134.0
medium_06,medium,tesseract,modelo,INDRAMAT,INDRAMAT,True,0.0,1.0,False,2134.0
medium_06,medium,tesseract,num_serie,,SN-2011-87924,False,1.0,0.0,False,2134.0
medium_06,medium,tesseract,tensao,,220/380 V,False,1.0,0.0,False,2134.0
medium_06,medium,tesseract,corrente,,9.2/5.3 A,False,1.0,0.0,False,2134.0
medium_06,medium,tesseract,potencia,87924 kW,11 kW,False,1.0,0.0,False,2134.0
medium_06,medium,tesseract,frequencia,,60 Hz,False,1.0,0.0,False,2134.0
medium_06,medium,tesseract,grau_ip,,IP44,False,1.0,0.0,False,2134.0
medium_06,medium,tesseract,data_fab,10/2011,10/2011,True,0.0,1.0,False,2134.0
medium_06,medium,tesseract,cod_equipamento,EQ-2011-9565,EQ-2011-9565,True,0.0,1.0,False,2134.0
medium_07,medium,easyocr,fabricante,WEG Equipamentos,Weg Motores,False,0.9090909090909091,0.09090909090909094,False,675.9
medium_07,medium,easyocr,modelo,M2BAX 132,FC102-22kW,False,1.0,0.0,False,675.9
medium_07,medium,easyocr,num_serie,,SN-2020-51441,False,1.0,0.0,False,675.9
medium_07,medium,easyocr,tensao,,220/380 V,False,1.0,0.0,False,675.9
medium_07,medium,easyocr,corrente,,28.4/16.4 A,False,1.0,0.0,False,675.9
medium_07,medium,easyocr,potencia,,55 kW,False,1.0,0.0,False,675.9
medium_07,medium,easyocr,frequencia,,50 Hz,False,1.0,0.0,False,675.9
medium_07,medium,easyocr,grau_ip,,IP54,False,1.0,0.0,False,675.9
medium_07,medium,easyocr,data_fab,,11/2020,False,1.0,0.0,False,675.9
medium_07,medium,easyocr,cod_equipamento,,EQ-2020-9808,False,1.0,0.0,False,675.9
medium_07,medium,multimodal_vision,fabricante,Weg Motores,Weg Motores,True,0.0,1.0,False,
medium_07,medium,multimodal_vision,modelo,FC102-22kW,FC102-22kW,True,0.0,1.0,False,
medium_07,medium,multimodal_vision,num_serie,SN-2020-51441,SN-2020-51441,True,0.0,1.0,False,
medium_07,medium,multimodal_vision,tensao,220/380 V,220/380 V,True,0.0,1.0,False,
medium_07,medium,multimodal_vision,corrente,28.4/16.4 A,28.4/16.4 A,True,0.0,1.0,False,
medium_07,medium,multimodal_vision,potencia,55 kW,55 kW,True,0.0,1.0,False,
medium_07,medium,multimodal_vision,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,
medium_07,medium,multimodal_vision,grau_ip,IP54,IP54,True,0.0,1.0,False,
medium_07,medium,multimodal_vision,data_fab,11/2020,11/2020,True,0.0,1.0,False,
medium_07,medium,multimodal_vision,cod_equipamento,EQ-2020-9808,EQ-2020-9808,True,0.0,1.0,False,
medium_07,medium,tesseract,fabricante,Weg Motores,Weg Motores,True,0.0,1.0,False,2262.8
medium_07,medium,tesseract,modelo,FC102-22kW,FC102-22kW,True,0.0,1.0,False,2262.8
medium_07,medium,tesseract,num_serie,,SN-2020-51441,False,1.0,0.0,False,2262.8
medium_07,medium,tesseract,tensao,,220/380 V,False,1.0,0.0,False,2262.8
medium_07,medium,tesseract,corrente,,28.4/16.4 A,False,1.0,0.0,False,2262.8
medium_07,medium,tesseract,potencia,22 kW,55 kW,False,0.4,0.6,False,2262.8
medium_07,medium,tesseract,frequencia,,50 Hz,False,1.0,0.0,False,2262.8
medium_07,medium,tesseract,grau_ip,,IP54,False,1.0,0.0,False,2262.8
medium_07,medium,tesseract,data_fab,,11/2020,False,1.0,0.0,False,2262.8
medium_07,medium,tesseract,cod_equipamento,EQ-2020-9808,EQ-2020-9808,True,0.0,1.0,False,2262.8
medium_08,medium,easyocr,fabricante,,Danfoss Brasil,False,1.0,0.0,False,819.3
medium_08,medium,easyocr,modelo,,VPL-B0752F,False,1.0,0.0,False,819.3
medium_08,medium,easyocr,num_serie,,SN-2014-49651,False,1.0,0.0,False,819.3
medium_08,medium,easyocr,tensao,,208/360 V,False,1.0,0.0,False,819.3
medium_08,medium,easyocr,corrente,,9.2/5.3 A,False,1.0,0.0,False,819.3
medium_08,medium,easyocr,potencia,,7.5 kW,False,1.0,0.0,False,819.3
medium_08,medium,easyocr,frequencia,,60 Hz,False,1.0,0.0,False,819.3
medium_08,medium,easyocr,grau_ip,,IP54,False,1.0,0.0,False,819.3
medium_08,medium,easyocr,data_fab,,03/2014,False,1.0,0.0,False,819.3
medium_08,medium,easyocr,cod_equipamento,,EQ-2014-3200,False,1.0,0.0,False,819.3
medium_08,medium,multimodal_vision,fabricante,Danfoss Brasil,Danfoss Brasil,True,0.0,1.0,False,
medium_08,medium,multimodal_vision,modelo,VPL-B0752F,VPL-B0752F,True,0.0,1.0,False,
medium_08,medium,multimodal_vision,num_serie,SN-2014-49651,SN-2014-49651,True,0.0,1.0,False,
medium_08,medium,multimodal_vision,tensao,208/360 V,208/360 V,True,0.0,1.0,False,
medium_08,medium,multimodal_vision,corrente,9.2/5.3 A,9.2/5.3 A,True,0.0,1.0,False,
medium_08,medium,multimodal_vision,potencia,7.5 kW,7.5 kW,True,0.0,1.0,False,
medium_08,medium,multimodal_vision,frequencia,60 Hz,60 Hz,True,0.0,1.0,False,
medium_08,medium,multimodal_vision,grau_ip,IP54,IP54,True,0.0,1.0,False,
medium_08,medium,multimodal_vision,data_fab,03/2014,03/2014,True,0.0,1.0,False,
medium_08,medium,multimodal_vision,cod_equipamento,EQ-2014-3200,EQ-2014-3200,True,0.0,1.0,False,
medium_08,medium,tesseract,fabricante,,Danfoss Brasil,False,1.0,0.0,False,2078.1
medium_08,medium,tesseract,modelo,,VPL-B0752F,False,1.0,0.0,False,2078.1
medium_08,medium,tesseract,num_serie,SN-2014-49651,SN-2014-49651,True,0.0,1.0,False,2078.1
medium_08,medium,tesseract,tensao,,208/360 V,False,1.0,0.0,False,2078.1
medium_08,medium,tesseract,corrente,,9.2/5.3 A,False,1.0,0.0,False,2078.1
medium_08,medium,tesseract,potencia,,7.5 kW,False,1.0,0.0,False,2078.1
medium_08,medium,tesseract,frequencia,,60 Hz,False,1.0,0.0,False,2078.1
medium_08,medium,tesseract,grau_ip,,IP54,False,1.0,0.0,False,2078.1
medium_08,medium,tesseract,data_fab,,03/2014,False,1.0,0.0,False,2078.1
medium_08,medium,tesseract,cod_equipamento,,EQ-2014-3200,False,1.0,0.0,False,2078.1
medium_09,medium,easyocr,fabricante,,Schneider Electric,False,1.0,0.0,False,1200.3
medium_09,medium,easyocr,modelo,IE3 200L,IE3 200L,True,0.0,1.0,False,1200.3
medium_09,medium,easyocr,num_serie,,SN-2021-76244,False,1.0,0.0,False,1200.3
medium_09,medium,easyocr,tensao,,127/220 V,False,1.0,0.0,False,1200.3
medium_09,medium,easyocr,corrente,,12.8/7.4 A,False,1.0,0.0,False,1200.3
medium_09,medium,easyocr,potencia,,7.5 kW,False,1.0,0.0,False,1200.3
medium_09,medium,easyocr,frequencia,,50 Hz,False,1.0,0.0,False,1200.3
medium_09,medium,easyocr,grau_ip,,IP66,False,1.0,0.0,False,1200.3
medium_09,medium,easyocr,data_fab,,06/2021,False,1.0,0.0,False,1200.3
medium_09,medium,easyocr,cod_equipamento,EQ-2021-5533,EQ-2021-5533,True,0.0,1.0,False,1200.3
medium_09,medium,multimodal_vision,fabricante,Schneider Electric,Schneider Electric,True,0.0,1.0,False,
medium_09,medium,multimodal_vision,modelo,IE3 200L,IE3 200L,True,0.0,1.0,False,
medium_09,medium,multimodal_vision,num_serie,SN-2021-76244,SN-2021-76244,True,0.0,1.0,False,
medium_09,medium,multimodal_vision,tensao,127/220 V,127/220 V,True,0.0,1.0,False,
medium_09,medium,multimodal_vision,corrente,12.8/7.4 A,12.8/7.4 A,True,0.0,1.0,False,
medium_09,medium,multimodal_vision,potencia,7.5 kW,7.5 kW,True,0.0,1.0,False,
medium_09,medium,multimodal_vision,frequencia,50 Hz,50 Hz,True,0.0,1.0,False,
medium_09,medium,multimodal_vision,grau_ip,IP66,IP66,True,0.0,1.0,False,
