image_id,difficulty,metodo,campo,valor_predito,valor_esperado,acerto_exato,cer,acuracia_caractere,falha_execucao,tempo_ms
hard_05,hard,claude_vision,num_serie,,SN-2016-18418,False,1.0,0.0,False,
hard_05,hard,claude_vision,tensao,,127/220 V,False,1.0,0.0,False,
hard_05,hard,claude_vision,corrente,,68.0/39.3 A,False,1.0,0.0,False,
hard_05,hard,claude_vision,potencia,,4 kW,False,1.0,0.0,False,
hard_05,hard,claude_vision,frequencia,,60 Hz,False,1.0,0.0,False,
hard_05,hard,claude_vision,grau_ip,,IP66,False,1.0,0.0,False,
hard_05,hard,claude_vision,data_fab,,12/2016,False,1.0,0.0,False,
hard_05,hard,claude_vision,cod_equipamento,,EQ-2016-2020,False,1.0,0.0,False,
hard_05,hard,easyocr,fabricante,,Siemens SA,False,1.0,0.0,False,614.7
hard_05,hard,easyocr,modelo,,ALTIVAR 31,False,1.0,0.0,False,614.7
hard_05,hard,easyocr,num_serie,,SN-2016-18418,False,1.0,0.0,False,614.7
hard_05,hard,easyocr,tensao,,127/220 V,False,1.0,0.0,False,614.7
hard_05,hard,easyocr,corrente,,68.0/39.3 A,False,1.0,0.0,False,614.7
hard_05,hard,easyocr,potencia,,4 kW,False,1.0,0.0,False,614.7
hard_05,hard,easyocr,frequencia,,60 Hz,False,1.0,0.0,False,614.7
hard_05,hard,easyocr,grau_ip,,IP66,False,1.0,0.0,False,614.7
hard_05,hard,easyocr,data_fab,,12/2016,False,1.0,0.0,False,614.7
hard_05,hard,easyocr,cod_equipamento,,EQ-2016-2020,False,1.0,0.0,False,614.7
hard_05,hard,tesseract,fabricante,,Siemens SA,False,1.0,0.0,False,2463.5
hard_05,hard,tesseract,modelo,,ALTIVAR 31,False,1.0,0.0,False,2463.5
hard_05,hard,tesseract,num_serie,,SN-2016-18418,False,1.0,0.0,False,2463.5
hard_05,hard,tesseract,tensao,,127/220 V,False,1.0,0.0,False,2463.5
hard_05,hard,tesseract,corrente,,68.0/39.3 A,False,1.0,0.0,False,2463.5
hard_05,hard,tesseract,potencia,,4 kW,False,1.0,0.0,False,2463.5
hard_05,hard,tesseract,frequencia,,60 Hz,False,1.0,0.0,False,2463.5
hard_05,hard,tesseract,grau_ip,,IP66,False,1.0,0.0,False,2463.5
hard_05,hard,tesseract,data_fab,,12/2016,False,1.0,0.0,False,2463.5
hard_05,hard,tesseract,cod_equipamento,,EQ-2016-2020,False,1.0,0.0,False,2463.5
hard_06,hard,claude_vision,modelo,,INDRAMAT,False,1.0,0.0,False,
hard_06,hard,claude_vision,num_serie,,SN-2010-96900,False,1.0,0.0,False,
hard_06,hard,claude_vision,tensao,,220/380 V,False,1.0,0.0,False,
hard_06,hard,claude_vision,corrente,,28.4/16.4 A,False,1.0,0.0,False,
hard_06,hard,claude_vision,potencia,,2.2 kW,False,1.0,0.0,False,
hard_06,hard,claude_vision,frequencia,,50 Hz,False,1.0,0.0,False,
hard_06,hard,claude_vision,data_fab,,07/2010,False,1.0,0.0,False,
hard_06,hard,claude_vision,cod_equipamento,,EQ-2010-3977,False,1.0,0.0,False,
hard_06,hard,easyocr,fabricante,,Bosch Rexroth,False,1.0,0.0,False,615.3
hard_06,hard,easyocr,modelo,,INDRAMAT,False,1.0,0.0,False,615.3
hard_06,hard,easyocr,num_serie,,SN-2010-96900,False,1.0,0.0,False,615.3
hard_06,hard,easyocr,tensao,,220/380 V,False,1.0,0.0,False,615.3
hard_06,hard,easyocr,corrente,,28.4/16.4 A,False,1.0,0.0,False,615.3
hard_06,hard,easyocr,potencia,,2.2 kW,False,1.0,0.0,False,615.3
hard_06,hard,easyocr,frequencia,,50 Hz,False,1.0,0.0,False,615.3
hard_06,hard,easyocr,grau_ip,,IP66,False,1.0,0.0,False,615.3
hard_06,hard,easyocr,data_fab,,07/2010,False,1.0,0.0,False,615.3
hard_06,hard,easyocr,cod_equipamento,,EQ-2010-3977,False,1.0,0.0,False,615.3
hard_06,hard,tesseract,fabricante,,Bosch Rexroth,False,1.0,0.0,False,3319.7
hard_06,hard,tesseract,modelo,,INDRAMAT,False,1.0,0.0,False,3319.7
hard_06,hard,tesseract,num_serie,,SN-2010-96900,False,1.0,0.0,False,3319.7
hard_06,hard,tesseract,tensao,,220/380 V,False,1.0,0.0,False,3319.7
hard_06,hard,tesseract,corrente,,28.4/16.4 A,False,1.0,0.0,False,3319.7
hard_06,hard,tesseract,potencia,,2.2 kW,False,1.0,0.0,False,3319.7
hard_06,hard,tesseract,frequencia,,50 Hz,False,1.0,0.0,False,3319.7
hard_06,hard,tesseract,grau_ip,,IP66,False,1.0,0.0,False,3319.7
hard_06,hard,tesseract,data_fab,,07/2010,False,1.0,0.0,False,3319.7
hard_06,hard,tesseract,cod_equipamento,,EQ-2010-3977,False,1.0,0.0,False,3319.7
hard_07,hard,claude_vision,fabricante,Weg Motores,Danfoss Brasil,False,0.8571428571428571,0.1428571428571429,False,
hard_07,hard,claude_vision,modelo,INDRAMAT,IE3 200L,False,0.875,0.125,False,
hard_07,hard,claude_vision,num_serie,,SN-2019-58351,False,1.0,0.0,False,
hard_07,hard,claude_vision,tensao,127/220 V,380/660 V,False,0.5555555555555556,0.4444444444444444,False,
hard_07,hard,claude_vision,corrente,,9.2/5.3 A,False,1.0,0.0,False,
hard_07,hard,claude_vision,potencia,2.2 kW,11 kW,False,0.6,0.4,False,
hard_07,hard,claude_vision,frequencia,,50 Hz,False,1.0,0.0,False,
hard_07,hard,claude_vision,data_fab,,04/2019,False,1.0,0.0,False,
hard_07,hard,claude_vision,cod_equipamento,EQ-2021-5022,EQ-2019-2771,False,0.5,0.5,False,
hard_07,hard,easyocr,fabricante,,Danfoss Brasil,False,1.0,0.0,False,649.5
hard_07,hard,easyocr,modelo,,IE3 200L,False,1.0,0.0,False,649.5
hard_07,hard,easyocr,num_serie,,SN-2019-58351,False,1.0,0.0,False,649.5
hard_07,hard,easyocr,tensao,,380/660 V,False,1.0,0.0,False,649.5
hard_07,hard,easyocr,corrente,,9.2/5.3 A,False,1.0,0.0,False,649.5
hard_07,hard,easyocr,potencia,,11 kW,False,1.0,0.0,False,649.5
hard_07,hard,easyocr,frequencia,,50 Hz,False,1.0,0.0,False,649.5
hard_07,hard,easyocr,grau_ip,,IP65,False,1.0,0.0,False,649.5
hard_07,hard,easyocr,data_fab,,04/2019,False,1.0,0.0,False,649.5
hard_07,hard,easyocr,cod_equipamento,,EQ-2019-2771,False,1.0,0.0,False,649.5
hard_07,hard,tesseract,fabricante,,Danfoss Brasil,False,1.0,0.0,False,3128.4
hard_07,hard,tesseract,modelo,,IE3 200L,False,1.0,0.0,False,3128.4
hard_07,hard,tesseract,num_serie,,SN-2019-58351,False,1.0,0.0,False,3128.4
hard_07,hard,tesseract,tensao,,380/660 V,False,1.0,0.0,False,3128.4
hard_07,hard,tesseract,corrente,,9.2/5.3 A,False,1.0,0.0,False,3128.4
hard_07,hard,tesseract,potencia,,11 kW,False,1.0,0.0,False,3128.4
hard_07,hard,tesseract,frequencia,,50 Hz,False,1.0,0.0,False,3128.4
hard_07,hard,tesseract,grau_ip,,IP65,False,1.0,0.0,False,3128.4
hard_07,hard,tesseract,data_fab,,04/2019,False,1.0,0.0,False,3128.4
hard_07,hard,tesseract,cod_equipamento,,EQ-2019-2771,False,1.0,0.0,False,3128.4
hard_08,hard,claude_vision,fabricante,Danfoss Brasil,Weg Motores,False,1.0,0.0,False,
hard_08,hard,claude_vision,modelo,,INDRAMAT,False,1.0,0.0,False,
hard_08,hard,claude_vision,num_serie,,SN-2021-80539,False,1.0,0.0,False,
hard_08,hard,claude_vision,tensao,220/380 V,127/220 V,False,0.4444444444444444,0.5555555555555556,False,
hard_08,hard,claude_vision,corrente,12.8/7.4 A,68.0/39.3 A,False,0.5454545454545454,0.4545454545454546,False,
hard_08,hard,claude_vision,potencia,,2.2 kW,False,1.0,0.0,False,
hard_08,hard,claude_vision,grau_ip,IP55,IP65,False,0.25,0.75,False,
hard_08,hard,claude_vision,data_fab,08/2021,09/2021,False,0.14285714285714285,0.8571428571428572,False,
hard_08,hard,claude_vision,cod_equipamento,,EQ-2021-5022,False,1.0,0.0,False,
hard_08,hard,easyocr,fabricante,,Weg Motores,False,1.0,0.0,False,690.2
hard_08,hard,easyocr,modelo,,INDRAMAT,False,1.0,0.0,False,690.2
hard_08,hard,easyocr,num_serie,,SN-2021-80539,False,1.0,0.0,False,690.2
hard_08,hard,easyocr,tensao,,127/220 V,False,1.0,0.0,False,690.2
hard_08,hard,easyocr,corrente,,68.0/39.3 A,False,1.0,0.0,False,690.2
hard_08,hard,easyocr,potencia,,2.2 kW,False,1.0,0.0,False,690.2
hard_08,hard,easyocr,frequencia,,60 Hz,False,1.0,0.0,False,690.2
hard_08,hard,easyocr,grau_ip,,IP65,False,1.0,0.0,False,690.2
hard_08,hard,easyocr,data_fab,,09/2021,False,1.0,0.0,False,690.2
hard_08,hard,easyocr,cod_equipamento,,EQ-2021-5022,False,1.0,0.0,False,690.2
hard_08,hard,tesseract,fabricante,,Weg Motores,False,1.0,0.0,False,2951.4
hard_08,hard,tesseract,modelo,,INDRAMAT,False,1.0,0.0,False,2951.4
hard_08,hard,tesseract,num_serie,,SN-2021-80539,False,1.0,0.0,False,2951.4
hard_08,hard,tesseract,tensao,,127/220 V,False,1.0,0.0,False,2951.4
hard_08,hard,tesseract,corrente,,68.0/39.3 A,False,1.0,0.0,False,2951.4
hard_08,hard,tesseract,potencia,,2.2 kW,False,1.0,0.0,False,2951.4
hard_08,hard,tesseract,frequencia,,60 Hz,False,1.0,0.0,False,2951.4
hard_08,hard,tesseract,grau_ip,,IP65,False,1.0,0.0,False,2951.4
hard_08,hard,tesseract,data_fab,,09/2021,False,1.0,0.0,False,2951.4
hard_08,hard,tesseract,cod_equipamento,,EQ-2021-5022,False,1.0,0.0,False,2951.4
hard_09,hard,claude_vision,num_serie,,SN-2021-12260,False,1.0,0.0,False,
hard_09,hard,claude_vision,cod_equipamento,,EQ-2021-6016,False,1.0,0.0,False,
hard_09,hard,easyocr,fabricante,,Danfoss Brasil,False,1.0,0.0,False,662.8
hard_09,hard,easyocr,modelo,,FC102-22kW,False,1.0,0.0,False,662.8
hard_09,hard,easyocr,num_serie,,SN-2021-12260,False,1.0,0.0,False,662.8
hard_09,hard,easyocr,tensao,,220/380 V,False,1.0,0.0,False,662.8
hard_09,hard,easyocr,corrente,,12.8/7.4 A,False,1.0,0.0,False,662.8
hard_09,hard,easyocr,potencia,,22 kW,False,1.0,0.0,False,662.8
hard_09,hard,easyocr,frequencia,,60 Hz,False,1.0,0.0,False,662.8
hard_09,hard,easyocr,grau_ip,,IP55,False,1.0,0.0,False,662.8
hard_09,hard,easyocr,data_fab,,08/2021,False,1.0,0.0,False,662.8
hard_09,hard,easyocr,cod_equipamento,,EQ-2021-6016,False,1.0,0.0,False,662.8
hard_09,hard,tesseract,modelo,,FC102-22kW,False,1.0,0.0,False,1927.0
hard_09,hard,tesseract,num_serie,,SN-2021-12260,False,1.0,0.0,False,1927.0
hard_09,hard,tesseract,tensao,,220/380 V,False,1.0,0.0,False,1927.0
hard_09,hard,tesseract,corrente,,12.8/7.4 A,False,1.0,0.0,False,1927.0
hard_09,hard,tesseract,potencia,,22 kW,False,1.0,0.0,False,1927.0
hard_09,hard,tesseract,frequencia,,60 Hz,False,1.0,0.0,False,1927.0
hard_09,hard,tesseract,grau_ip,,IP55,False,1.0,0.0,False,1927.0
hard_09,hard,tesseract,data_fab,,08/2021,False,1.0,0.0,False,1927.0
hard_09,hard,tesseract,cod_equipamento,,EQ-2021-6016,False,1.0,0.0,False,1927.0
